Model,Avg MAE,Std MAE,90th percentile,10th percentile
Weighted_Ensemble,1.0560739749214971,0.10977117378681579,1.2098108402856862,0.9102111215498784
Ensemble,1.087323596136181,0.10855001776701963,1.2163102049995023,0.9524061756021946
XGBoost,1.0998264742370636,0.10657728544030998,1.2299041562373676,0.9491345810275229
RandomForest,1.0950696451251907,0.11103088018652095,1.2424798265334636,0.9643113429365479
SVR,1.1178386872690533,0.10985298658457246,1.268390744034569,0.9542393563661159
NuSVR,1.157648465001072,0.12090072643253795,1.3064128720090074,0.9884955609644328
LightGBM,1.2309473035028542,0.11790258581381691,1.3771586217057006,1.0668141959258786
FCN,1.3517727500649672,0.14642567946599383,1.5364411495744237,1.1381258906589613
LinearRegression,1.4619542840433195,0.11974713322814186,1.6039180764916483,1.3097825480136993
