20230112,32273,29851,2422,8.11,358.108,279.063,0,0,0,98.1,95,94.4,76.3,75.9,0,46.5,52.4,0,50.7,53.1,47.8,0,0,48.2,50.3,0,0,35.2,34.9,76,0,60.3,60,10.2,52.1,52.4,98,367.6,280.3,200.2,89.1,52.9,92,48.4,46.2,52.9,54.7,50.3,99.8,15.1,0,9.1,0.6,1.9,2.6,2,1.4,4.2,2.2,0.5,16.5,56.4,0,1.7,0,1.8,0,13.9,4.9,104.7
20230113,34040,29842,4198,14.07,357.75,278.783,0,0,0,98.3,95,94.4,75.8,75.9,0,51.7,52.1,0,51.7,50,48,0,0,49.1,51.9,0,0,37.2,34.8,76,0,60,59.9,4.4,52.1,52.3,98.3,366.1,285.4,192.9,87.7,53.9,92,48.1,45.8,50.9,52.7,50.4,98.5,38.1,0,8.8,2.6,2.3,3.1,2.5,1.6,4.2,3.4,0.9,15.1,49.1,4.5,1.7,2.6,1.8,0,15.6,3.7,94.8
20230114,31401,27369,4032,14.73,334.386,260.576,0,0,0,98.3,95,94.4,75.9,76,0,41.8,47.3,0,46.8,43.9,42.9,0,0,42.5,43.2,0,0,26.6,26.8,75.8,0,60,60,57.1,28.4,57.3,68.2,342.4,282.9,206.1,89.1,53.2,46.1,0,0,51.1,52.8,50.4,99.7,40.2,0,9.2,6.6,9.5,5.7,6.1,4.2,0.4,3.8,1.4,32,63.4,4.9,1.7,4,3,0,18.8,8.9,0
20230115,31032,25970,5062,19.5,313.914,244.624,0,0,0,98.3,95.2,94.4,75.8,75.9,0,42.2,42.7,0,42,43,43.1,0,0,37.6,37.9,0,0,26.6,26.6,76,0,52.7,58.2,28.5,28.5,52.4,58.3,342.2,254.7,215.3,76.3,46.4,0,47.4,0,52.2,0,43.8,49.1,27.7,0,8.6,3.1,2.4,2.1,1.4,0.7,0.4,2.9,1.5,31.6,64.4,2.9,1.7,2.5,3.7,0,22.6,117.6,0
20230116,33469,28678,4791,16.71,340.426,265.284,0,0,0,98.3,95.1,94.4,76,29.1,0,41.7,42.3,0,42.1,43.2,43.3,0,0,42.4,43.4,0,0,32.6,32.5,76,0,60.2,60,28.5,28.4,57.2,106.4,341.5,258.3,207.6,75.1,30.6,88.8,49.9,47.1,53.8,48.6,50.1,92.1,33.3,2.6,8.7,3.1,2,2,1.4,0.8,2.1,1.9,1.1,30.7,65.6,2.6,1.7,2,3,0,22.5,115.2,0
20230117,33248,28670,4578,15.97,346.01,269.635,0,0,0,98.3,95,94.4,75.9,0,0,49.9,50.1,0,49.9,48.4,47.9,0,0,45.4,46.6,0,0,32.4,32.5,75.7,0,60.3,60,28.6,28.5,57.3,154.7,315.7,253.5,206.4,78,22.1,85.1,43.2,47,53.6,47.3,40.1,92.3,31.6,0,8.7,3.5,2.8,2.2,1.6,1,3.4,2.8,1.4,31.8,51.8,5.8,1.6,4.8,4,0,23.2,114,0
20230118,33755,28049,5706,20.34,341.924,266.451,0,0,0,98.4,95,94.3,75.9,0,0,31.9,32.9,0,28.5,28.7,28.5,0,0,40,38.8,0,0,31.4,31.7,75.8,0,60.1,60.1,28.6,28.7,57.3,166.5,337.6,255.6,189.5,88.5,22,92,49.2,47.2,53.9,56.1,50.4,104.2,27.6,0.1,9.1,3.1,4.2,1.9,1.9,0.9,4.4,3.9,1.9,30,48.2,2.6,1.6,1,3.2,0,28.3,112.5,0
20230119,32454,25614,6840,26.7,320.549,249.794,0,0,0,98.4,95.1,94.4,76,0,0,24.5,24.9,0,25,24.9,25.1,0,0,33.4,33.3,0,0,26,26.7,76,0,60.2,60,28.6,28.7,54.4,170.2,371.7,287.3,0,70.9,22,41.3,41.1,46.9,46.9,48.3,38.7,91,30.2,0,9.1,3,2.5,2.3,2.1,1,4.4,2.5,1.3,39.7,87.5,5.3,1.5,4.7,3.9,0,27.7,105.7,0
20230120,29690,23754,5936,24.99,289.309,225.449,0,0,0,98.4,95.1,94.5,75.8,0,0,22.2,23.7,0,23.7,24,24,0,0,31.9,33.2,0,0,27.1,27.6,76,0,59.8,60.1,28.6,28.8,54.4,122.1,374.8,290.7,0,75.5,22,45.4,48.7,47,0,46.3,0,44.6,27.9,0,8.9,3.3,4.2,2.3,2.2,1,4.4,2.5,1.3,31.2,62.8,4.8,1.6,4.8,3.1,0,27.2,118,0
20230121,27157,22243,4914,22.09,270.981,211.167,0,0,0,98.4,95.2,94.4,75.8,0,0,23.2,23.9,0,23.9,24.3,25,0,0,32.2,32.8,0,0,26.2,27.1,76,0,57.6,0,28.6,28.7,57.2,67.3,366.5,289.1,12.1,81.3,22,45.9,0,46.6,52.6,0,0,0,27.9,0,8.9,4.1,4.6,3.3,3.1,1.7,4.4,2.1,1.1,41.4,84.7,2.8,1.5,2.2,2.1,0,29,103.6,19.3
20230122,26895,21576,5319,24.65,260.423,202.94,0,0,0,98.4,95.1,94.4,75.9,0,0,22.7,23.3,0,23.7,23.7,24.2,0,0,32.4,32.1,0,0,27.5,27.2,76,0,58.5,0,28.6,28.8,57.2,66.8,343.5,294.7,72.1,0,0,45.9,49.1,46.5,53,50,0,0,27.6,0,9.5,3.1,3.3,3.3,3,1.7,4.4,5.1,1.8,45.7,105.4,5.3,1.5,3,1,0,28.4,10.3,0
20230123,28124,21459,6665,31.06,259.93,202.555,0,0,0,98.4,95.1,94.4,75.9,0,0,22.6,23.4,0,23.8,23.7,24.2,0,0,32.7,32,0,0,27.1,27.1,76,0,57.4,0,28.6,28.7,57.3,65.5,268.7,279.5,105.7,0,22.3,42.1,46.4,46.8,47,0,0,0,27.6,0,9.2,6.1,6.8,3.3,3.1,1.6,4.3,3.4,1.7,47.7,79.3,5.8,1.6,4.8,3.7,0,23.3,120.5,0
20230124,27360,22717,4643,20.44,265.542,206.928,0,0,0,98.3,95.2,94.5,76.1,0,0,33,33.6,0,32.8,33.5,33.4,0,0,32.1,31.9,0,0,27.1,27.1,76,0,57.8,0,28.6,28.7,57.2,59.7,245.4,297.5,189,39.9,22.1,0,49,46.8,53.8,57.1,0,0,27.6,0,8.9,3.1,3.1,2.3,2.2,1,4.4,5.1,2.4,36.3,65,2.9,1.6,1.1,0,0,23.3,98.3,0
20230125,27216,23445,3771,16.08,275.764,214.894,0,0,0,98.3,95.2,94.5,75.9,0,0,23.2,23.8,0,28.2,28.3,28.5,0,0,31.7,31.6,0,0,26.3,26.6,76,0,57,0,28.6,28.7,57.3,54.4,250.3,291.2,222.8,85.9,22.1,43,43.1,47.5,49.5,50.7,0,46.8,27.5,0,9.1,3,2.9,2,1.9,0.7,2.4,1.6,1.1,43.5,78.8,4.9,1.6,3,3,0,14.3,50.4,0
20230126,29259,23941,5318,22.21,284.802,221.938,0,0,0,98.2,95.2,94.5,75.9,0,0,27.1,27.7,0,28.1,28.5,28.5,0,0,32.2,31.6,0,0,32.5,32.5,76,0,57.5,0,28.6,28.6,52.4,56.1,244.4,291.3,193.1,88.6,22.1,46.1,48.7,47.1,53.8,55.8,50.4,53.5,27.5,0,9.1,3.1,2.5,2,1.9,0.7,4.3,1.6,1,30.9,65.8,1,1.6,1,1.7,0,22.8,57.6,0
20230127,29474,24659,4815,19.53,290.532,226.403,0,0,0,98.2,95.3,94.5,76.1,0,0,22.7,23.7,0,23.7,23.6,24,0,0,31.7,31.8,0,0,26.7,26.9,76,0,59.9,0,27.6,28.7,57.2,92.9,336.8,276.2,200.5,73.9,22.1,46.1,49.5,47.7,53.8,57,1,53.4,27.7,0,9.4,3.2,4,2.2,2.1,0.9,4.3,2.3,1.2,30.7,49.8,2.9,1.6,3.1,3.2,0,14.4,120.1,0
20230128,29569,25494,4075,15.98,300.434,234.119,0,0,0,98.2,95.3,94.5,76.1,0,0,31,29.6,0,30.5,31.6,31.3,0,0,32.2,31,0,0,26.7,27,76,0,57.5,0,28.5,28.7,48.4,70.8,336.1,292.2,199.7,75.6,22.1,46.1,49,47.5,45.3,57.2,48.5,53,27.6,0,9.2,3.1,4,2.2,2.1,0.9,2.4,3.2,1.6,31.5,67.8,4.9,1.5,2.8,3,0,21.8,113,0
20230129,30081,25870,4211,16.28,301.624,235.047,0,0,0,98.1,95.2,94.5,76,76,0,30.3,30,0,30,31.1,31.4,0,0,32.7,31.4,0,0,26.7,26.9,76,0,57.4,0,28.6,28.8,57.3,56.2,336.4,291.2,203.6,88.3,22.1,46.1,49.4,47.4,53.9,45.3,0,53,26.9,0,9.2,3.9,5.2,2.1,2,0.8,4,3.7,1.9,34.3,80,4.9,1.5,1,2.9,0,21.6,96.4,0
20230130,33717,28151,5566,19.77,334.417,260.601,0,0,0,98.3,95.2,94.5,75.9,76,0,23,23.7,0,23.8,23.8,27.3,0,0,32.3,31.7,0,0,26.7,26.9,76,0,59.8,0,28.6,28.7,52,109.7,371.1,291.9,204.1,77.4,25.6,92,48.7,47.3,53.7,55.5,96.9,105.1,27.3,2.4,9.1,4.3,6.5,3.2,3,1.6,4.3,3.6,1.2,31.8,65.4,4.9,1.5,3,2.3,0,20.8,88.2,0.3
20230131,32864,28514,4350,15.26,346.661,270.143,0,0,0,98.2,95.2,94.5,76,75.8,0,45.4,42.1,0,41.3,42.5,42,0,0,32.8,33.2,0,0,26.5,27,76,0,60,0,28.6,28.7,57.3,109,374.8,293.1,190.3,75.3,53.8,83.9,43.1,47,53.3,49.5,98.9,94.4,52.7,0.3,9.5,3.3,4.7,3.3,3,1.7,4.2,2.6,1.4,31.4,67.6,4.9,1.5,3,4,0,20.9,3.8,0.3
20230201,32609,28722,3887,13.53,350.779,274.769,0,0,0,98.3,95.3,94.4,75.8,75.8,0,0,50.3,0,48.6,51.4,51.1,0,0,36.2,35.8,0,0,30.3,29.8,75.8,0,60.2,0,28.7,28.7,57.3,101.8,364.8,296.8,208.1,101.3,53.7,88.3,48.8,46.7,52.3,54.1,97.9,103.1,27.5,0,9.5,4.8,4.4,3.2,3,1.6,4.2,3.7,1.9,15.9,65.4,3.9,1.5,1.4,3.1,0,16,27,0.2
20230202,33749,28970,4779,16.5,351.801,275.57,0,0,0,98.2,95.3,94.5,75.7,75.9,14.1,0,42.8,0,41.6,41.9,41.7,0,0,32.9,33.3,0,0,29.7,29.3,75.8,0,59.8,0,28.6,28.7,57.2,103.2,376,267.9,207.2,101.8,53.8,82.5,46.6,46.9,46.7,55.1,97.9,92.1,27.5,0,9.1,3,1.6,2.3,2.2,0.9,4,3.8,2.1,29,46.8,5.8,1.5,4.8,3.1,0,20.3,123.6,0.3
20230203,33565,28758,4807,16.72,349.727,273.945,0,0,0,98.2,95.3,94.4,12.8,76,75.9,0,27.4,0,26.8,27,26.9,0,0,33.2,33.1,0,0,26.7,26.7,76,0,59.3,0,28.6,28.7,57.2,102.9,328.5,282.6,205.1,109.3,42.1,81.6,43,46.8,48.7,46.3,99,100.3,27.6,0,8.8,3,3.3,2.4,2.2,1,1.1,2.7,1.8,26.4,55.8,0.5,1.4,0.9,0,0,13,111.4,113.6
20230204,32780,27765,5015,18.06,341.77,267.713,0,0,0,98.3,95.2,94.4,0,75.9,76.1,0,32.2,0,32.6,33.5,33.3,0,0,33.6,33.4,0,0,26.6,26.7,76,0,59.5,0,28.5,28.8,57.2,69,312.2,279.7,206.4,99.8,53.5,45.9,46.6,46.7,53.4,55.1,99.1,104.6,27.9,0,8.9,3.1,4.6,2.1,2,0.8,4.3,3.5,1.9,41.4,67.1,2.9,1.4,4.7,4,0,19.6,117.8,0.4
20230205,30840,26082,4758,18.24,317.126,248.408,0,0,0,98.3,95.2,94.4,0,76,76.2,0,43.2,0,42.2,43.6,43,0,0,33.4,33.8,0,0,26.7,26.7,76,0,57.9,0,28.6,28.8,57.2,70,260.6,278.9,196.2,112.4,53.8,45.9,49,0,53.4,55.2,50.5,104.5,28,0,8.8,3.4,4,2.1,2,0.8,4.3,4,2.1,38,73.2,4.9,1.4,4.9,1.5,0,16.5,70.4,0
20230206,31717,29474,2243,7.61,350.648,274.666,0,0,0,98.3,95.2,94.4,0,75.7,76.1,12.6,52,0,51.5,52.9,52.4,0,0,49.4,50.7,0,0,51.5,50.6,75.8,0,59.4,0,52.2,52.1,57.2,98.2,263.6,297.3,207.8,112.7,53.8,90.6,49.2,46.4,51.9,53.5,99.1,100.7,66,0,9.3,3,5.4,1.8,4.8,3.5,4.4,2.3,1.6,34.7,60.1,0.5,1.4,3.2,4,0,13.5,9.9,0.4
20230207,34031,29555,4476,15.14,358.587,280.885,0,0,0,98.2,95.2,94.4,0,76,76.2,43.6,48.9,0,48,48.8,50.2,0,0,44.5,46.9,0,0,26.6,26.2,75.8,0,59.8,0,27.6,47.3,57.2,89,257.8,282.4,184.6,94.3,53.8,92,49.2,46.3,52.9,54.4,108.9,100,27.5,0,8.5,3.1,5.8,2.9,1.9,0.7,4.2,3.9,2.1,15.4,47.1,0.5,1.4,0,1.4,0,12.6,104.8,126.9
20230208,34526,29447,5079,17.25,357.828,280.29,0,0,0,98.3,95.2,94.4,0,76,76.2,40.2,41.4,0,42.4,41.2,40.6,0,0,45.7,45.7,0,0,26.2,26.2,75.8,0,59.8,0,27.6,28.4,57.2,94,304.8,261.9,192.7,110.6,47.2,87.1,45.7,46.4,48.6,48.3,119.3,97.6,27.6,0,8.6,3,2.7,2.3,1.9,0.8,4.3,3.5,2,15.3,46.4,0.5,1.4,0,1.3,0,12.5,128.5,114.7
20230209,33094,30031,3063,10.2,362.137,283.665,0,0,0,98.2,95.1,94.2,0,76.1,76.1,41.1,51.6,0,51.4,52.9,52.5,0,0,47.3,52.1,0,0,31.9,32.2,75.8,0,59.9,0,31.8,32.6,57.2,92.8,331.1,286.2,223.8,112.6,53.7,92,48.9,46.6,53.4,55.3,119.3,102.5,27.5,3.8,9.1,3.1,7.9,4.4,5.9,4,4.3,3.9,2,30.3,58.4,5.6,1.4,3,4,0,12.2,36.9,1
20230210,36546,30040,6506,21.66,363.137,284.45,0,0,0,98.3,95.2,94.2,0,76,76.1,42.2,23.6,0,23.6,24.5,24.4,0,0,35.3,35.4,0,0,25.6,26.2,75.8,0,59.8,0,27.6,28.8,57.2,73.7,328.6,287.4,195.9,109.4,52.9,86.7,48.4,46.6,50.2,51.7,119.4,95.1,27.8,0,8.4,3.1,4.1,3.1,2.9,1.5,0.4,3.5,2,15.9,11.4,0.5,1.4,0,0,0,9,63,308.3
20230211,30827,26745,4082,15.26,330.173,258.628,0,0,0,98.3,95.2,94.2,0,76,76.2,37.3,37.2,0,38.1,38.6,38.3,0,0,42.9,43.3,0,0,32.4,6.7,75.8,0,60,0,27.6,0,57.2,70.6,301.7,268.2,223.9,112.6,53.8,46.1,48.7,46.5,52.9,54.3,119.2,102.7,13.8,0,9.4,3,4.1,4.4,4.1,2.3,4.3,3.5,1.9,29.6,54.8,0.5,1.4,1.1,0,0,12.7,17.3,0.8
20230212,30047,26243,3804,14.5,315.633,247.239,0,0,0,98.3,95.1,94.3,0,75.8,75.8,39.6,41.2,0,41.2,43.2,42.8,0,0,42.7,43.7,0,0,25.7,26.2,75.8,0,58,0,27.6,0,57.3,69.4,329.9,293.7,215.7,112.9,52.1,46.1,48.3,0,52.6,54.4,50.1,97.5,13.8,0,9.5,3.1,4.7,4.3,4,2.2,4.1,2.9,1.9,31.8,67.2,2.9,1.4,3.1,0,0,11.1,0.3,0.7
20230213,34136,30738,3398,11.05,356.272,279.072,0,0,0,98.3,95.1,94.3,0,76,76.1,42,51.6,0,51.2,52.5,52.4,0,0,43.4,51.7,0,0,47.4,42.5,75.6,0,59.6,0,35.4,0,57.3,82.2,331.2,301.3,223.7,113,53.7,88.7,4,46.4,48.8,49.1,118,92.4,32.8,0,8.9,3.1,9.3,4.3,4,2.2,4.2,1.6,0.7,33.8,64.8,5.1,1.4,0.9,0,0.3,12.8,51,147.9
20230214,33660,29204,4456,15.26,355.519,278.482,0,0,0,98.4,95.3,94.5,0,76.3,76.1,41,41.1,0,41.9,43.3,43.1,0,0,42.2,43.6,0,0,26.2,25.7,75.6,0,59.7,0,27.8,0,57,89.3,338.2,313,205.1,111.9,53.8,85.2,43.8,47.3,46.7,46.5,113.5,93.7,27.8,0,9.3,5.9,8.8,4.1,3.6,2.2,4.4,2.5,1,15.5,63.4,2.9,1.4,1,0,0.3,11.6,132.7,0.6
20230215,32948,29360,3588,12.22,356.502,279.252,0,0,0,98.4,95.1,94,0,76.3,76.3,41.9,41.9,0,41.8,43.5,42.7,0,0,39.3,43.1,0,0,32.5,32.4,0,0,59.4,0,27.9,0,57.3,92.5,342.6,309,221.3,111.9,53.8,88.4,47.7,47.4,48.3,48.3,119.3,98.9,27.5,0.4,7.5,6.5,12,4.5,4.1,2.5,4.3,3.6,1.5,32.3,63.9,4.8,1.3,4.1,0,0.2,11.7,134.9,0.9
20230216,32901,29411,3490,11.87,357.019,279.657,0,0,0,98.5,95,94.3,0,76.2,76.2,40.6,46.1,0,45.9,42.4,42.7,0,0,37.8,37.1,0,0,32.5,32.4,0,0,59.6,0,28.5,0,57.3,92.1,336.5,303.9,199.1,112.2,53.7,92,49,47.2,53.7,55.5,119.2,105.1,37.3,0,9.1,6.3,6.7,4.6,4.2,3,4.3,2,0.7,32.1,77.1,5.3,1.3,3,0,0.2,19.2,125.5,1.1
20230217,33780,29283,4497,15.36,356.346,279.13,0,0,0,98.4,95.1,94.3,0,76.1,76.2,38.7,38.8,0,38.6,40,39.4,0,0,42.6,43.4,0,0,31.9,32.2,0,0,58.8,0,28.9,0,57.2,85.3,329.3,277.9,222,112.4,53.8,84.5,35.8,46.8,47,47.2,119.4,93.1,42.4,0,8.6,2.9,4.5,4.3,3.9,2.4,4.3,5.5,2,15.1,34.6,0.5,1.3,0,0,0,21.4,76.8,180.3
20230218,31603,27987,3616,12.92,346.375,271.319,0,0,0,98.5,95.1,94.3,0,76.1,76.2,50.5,50.4,0,49.8,52.2,51.1,0,0,46.6,49,0,0,26.3,26.2,0,0,58.4,0,28.8,0,57.2,70.9,343.9,298.8,214.1,110.5,53.8,85.3,46.8,46.3,48,47.4,119.3,95.3,27.5,0,9.5,5.3,6,4.4,4,2.3,4.4,5,1.8,33.6,59.2,5.8,1.3,3.1,0,0,19.6,9,1.4
20230219,31373,26209,5164,19.7,316.71,248.083,0,0,0,98.4,95.1,94.3,0,76.1,76.1,32.3,32.9,0,32.8,33.7,33.1,0,0,32.8,33.4,0,0,26.2,26.1,75.9,0,56.4,44.3,28.8,0,57.2,72.7,299.2,283,201,92.1,53.8,42.5,46.7,0,48.4,26.9,50.4,47.5,27.8,0,8.6,6.1,16.3,4.4,4,2.4,4.3,5.5,2.6,32.7,69.4,5.3,1.3,3,0,0,20.3,132.1,0
20230220,32911,29196,3715,12.72,347.185,271.954,0,0,0,98.4,95.2,94.4,0,76.3,76.3,42.4,44.7,0,44.3,45.4,46.3,0,0,41.5,42.3,0,0,26.1,26.1,75.8,0,58.3,60.2,28.8,0,57.2,86.9,272.3,306.1,205.7,112.2,53.7,91.5,48.8,0,53.4,55.1,119.3,104.5,27.6,0,8.6,6.4,12.1,4.5,4.1,2.3,4,2,0.8,32,66.6,5.3,1.2,4.8,0,0.2,20,96.1,0.9
20230221,32466,29648,2818,9.5,357.772,280.247,0,0,0,98.5,95.2,94.3,0,76,76.1,42.5,51.5,0,51.4,53.1,52.8,0,0,49.6,50.8,0,0,42,41.5,56.8,0,57.1,60.1,31.1,0,57.2,79.8,274.1,310.3,221.9,96.7,41.6,92,49,0,53.8,55.9,119.4,105.6,27.7,0,8.6,6.3,5.2,4.8,4.3,2.4,4,2,0.7,45.4,67.9,3.9,1.2,4.5,0,0.3,19.7,88.6,0
20230222,33153,29446,3707,12.59,359.335,281.471,0,0,0,98.4,95.2,94.2,0,76.1,76.2,42.6,46.9,0,46,47.9,47.2,0,0,47.5,50.9,0,0,35.7,32.2,75.7,0,58.2,60.1,36.8,0,57.2,82.9,269.8,298.9,205.5,80.8,53.8,92,49,0,53.8,55.8,119.3,104.9,27.9,0,8.5,6.1,9,4.5,4.1,2.6,4,5,1.8,31.1,64.1,4.9,1.2,4.9,0,0,20.4,130.1,0.9
20230223,32901,29569,3332,11.27,359.966,281.966,0,0,0,98.3,95.1,94.3,0,76.1,76.3,48.9,51.7,0,51.5,53.8,52.8,0,0,48.7,50.1,0,0,32.4,32.5,75.6,0,58.4,60.1,28.5,0,57.2,77.4,269.7,295.5,207.1,96.7,53.7,92,49,0,25.7,55.1,119.3,104.4,38.1,2.9,8.3,6.8,14.8,4.6,4.2,2.5,2,4,1.3,34.8,68.8,4.9,1.2,3,0,0.2,19.2,117.3,1.9
20230224,34439,28912,5527,19.12,355.372,278.366,0,0,0,98.3,95.2,94.4,0,76.2,76.2,44.2,36.3,0,36.1,37,36.6,0,0,37.3,37.4,0,0,27.3,26.7,75.8,0,58.3,60,42.5,0,57.3,74.8,260.6,284,201.1,78.8,53.6,83.8,43.2,0,47.2,55.1,119.3,90.6,27.5,0,7.8,3.5,8.4,4.6,4.2,2.5,2.3,1.5,0.4,15.6,49.7,0.6,1.2,0,0,0.2,14,126.7,145.3
20230225,31369,26520,4849,18.28,326.262,255.564,0,0,0,98.4,95.2,94.4,0,76.2,76.2,32.4,32.3,0,32.4,33.6,33.4,0,0,29.3,28.2,0,0,25.7,25.7,75.8,0,0,58.7,42.5,9.2,57.2,71.8,271.3,288.3,218.2,96.6,53.7,44.5,0,0,52.3,55.2,119.1,101.6,27.6,0,8.5,6.1,8.7,4.6,4.2,2.5,2.3,1,0.3,35.4,66.1,2.9,1.1,1,0,0.2,12,100.8,1.1
20230226,29965,25647,4318,16.84,309.366,242.329,0,0,0,98.3,0,94.3,0,76.2,76.3,48.1,40.8,0,40.5,42.3,41.3,0,0,38,38.9,0,0,25.6,25.7,75.9,0,0,57.8,28.6,39.8,52.3,76.9,306,286.9,207.6,88.9,53.7,41.3,0,0,0,48.1,40.3,91.6,27.7,0,8.6,7.4,13.5,4.5,4.2,2.5,2.3,1.9,0.4,37.6,91.5,4.9,1.1,3,0,0.3,13.8,123.3,0
20230227,31265,25185,6080,24.14,305.61,239.388,0,0,0,98.2,94.7,94.4,0,76.2,76.4,0,23.5,0,23.7,24,24.1,0,0,29.6,29,0,0,25.6,25.7,75.9,0,59.5,60.1,28.6,28.8,57.3,93,304.5,256.6,222.2,96.1,22.2,40.6,0,0,0,45.7,68.9,96.8,27.4,0,9.2,5.1,9,4.5,4.2,2.5,2.3,1.5,0.4,37,85.6,3.4,1.1,3.1,0,0.2,13,78.9,0
