Model,Avg MAE,Std MAE,90th percentile,10th percentile
Weighted_Ensemble,0.9969721716147047,0.09912541681304132,1.1446865016981471,0.8607717214762933
Ensemble,1.016579050574904,0.09955667930837186,1.151502898293394,0.876463817344244
NuSVR,1.0405281424765882,0.10157958055932746,1.168735478710443,0.8957129293972704
SVR,1.0324219066953935,0.10345480623600821,1.1796261329327518,0.8898714497731656
RandomForest,1.0483788658474562,0.10143267959496424,1.1817069063660317,0.8832862038263574
XGBoost,1.0915836054465122,0.10981468988079181,1.239233772906046,0.9348528205402313
LightGBM,1.1437006475137443,0.10470196709184845,1.2642815424077893,0.9999412851004774
FCN,1.13276089175353,0.11803600395211619,1.28790682554245,0.990246037642161
LinearRegression,1.4284231496983193,0.11699861741722281,1.59356522226125,1.2504541064471777
